episode,step,current_force,accumulated_force,is_crushed,predicted_category,recommended_force,confidence,timestamp
74,0,12.78915786743164,0.0,False,optimal_grip,12.78915786743164,0.96,613.2532348632812
75,0,7.583071708679199,0.0,False,optimal_grip,7.583071708679199,0.88,621.2769165039062
76,0,21.755435943603516,0.0,True,critical_force,5.0,0.86,629.2911376953125
77,0,17.431447982788086,0.0,True,critical_force,5.0,0.85,637.31689453125
78,0,25.5909423828125,0.0,True,critical_force,5.0,0.99,645.3703002929688
78,1,17.277578353881836,0.0,True,critical_force,5.0,0.99,661.4121704101562
79,0,27.995464324951172,0.0,True,critical_force,5.0,0.99,669.4239501953125
80,0,6.734273910522461,0.0,False,optimal_grip,6.734273910522461,0.96,677.4703979492188
81,0,5.029198169708252,0.0,False,optimal_grip,5.029198169708252,0.89,685.492919921875
82,0,28.133682250976562,0.0,True,critical_force,5.0,0.99,693.5104370117188
83,0,2.7742700576782227,0.0,False,under_grip,4.774270057678223,0.76,701.531005859375
84,0,20.747432708740234,0.0,True,critical_force,5.0,0.99,709.5453491210938
85,0,21.154735565185547,0.0,True,critical_force,5.0,0.99,717.587158203125
86,0,4.250355243682861,0.0,False,under_grip,6.250355243682861,0.71,725.60400390625
87,0,21.452667236328125,0.0,True,critical_force,5.0,0.99,733.6214599609375
88,0,16.82064437866211,0.0,True,critical_force,5.0,0.99,741.6363525390625
89,0,6.816391944885254,0.0,False,optimal_grip,6.816391944885254,0.96,749.6577758789062
90,0,11.724140167236328,0.0,False,optimal_grip,11.724140167236328,0.96,757.6814575195312
91,0,27.77837371826172,0.0,True,critical_force,5.0,0.99,765.7006225585938
92,0,20.434005737304688,0.0,True,critical_force,5.0,0.99,773.73876953125
93,0,12.399524688720703,0.0,False,optimal_grip,12.399524688720703,0.96,781.7554321289062
94,0,17.171140670776367,0.0,True,critical_force,5.0,0.99,789.7630004882812
95,0,13.323095321655273,0.0,False,optimal_grip,13.323095321655273,0.96,797.7965087890625
96,0,23.237926483154297,0.0,True,critical_force,5.0,0.99,805.8109130859375
97,0,10.026283264160156,0.0,False,optimal_grip,10.026283264160156,0.95,813.8303833007812
97,1,25.407913208007812,0.0,True,critical_force,5.0,1.0,829.8721923828125
98,0,29.847091674804688,0.0,True,critical_force,5.0,1.0,837.9012451171875
99,0,2.348816394805908,0.0,False,under_grip,4.348816394805908,0.82,845.907470703125
100,0,3.1276326179504395,0.0,False,under_grip,5.1276326179504395,0.82,853.9362182617188
101,0,14.540449142456055,0.0,False,optimal_grip,14.540449142456055,0.94,861.9723510742188
102,0,6.132270812988281,0.0,False,optimal_grip,6.132270812988281,0.94,869.9939575195312
103,0,18.315950393676758,0.0,True,critical_force,5.0,1.0,877.9974365234375
104,0,19.971107482910156,0.0,True,critical_force,5.0,1.0,886.0196533203125
105,0,26.281261444091797,0.0,True,critical_force,5.0,1.0,894.0481567382812
106,0,7.468198776245117,0.0,False,optimal_grip,7.468198776245117,0.95,902.0525512695312
107,0,16.341407775878906,0.0,True,critical_force,5.0,0.99,910.0764770507812
108,0,25.93515396118164,0.0,True,critical_force,5.0,1.0,918.0950927734375
109,0,13.38172721862793,0.0,False,optimal_grip,13.38172721862793,0.95,926.1136474609375
110,0,10.276885986328125,0.0,False,optimal_grip,10.276885986328125,0.95,934.1281127929688
111,0,2.2516913414001465,0.0,False,under_grip,4.2516913414001465,0.82,942.1543579101562
112,0,2.27952241897583,0.0,False,under_grip,4.27952241897583,0.82,950.1773071289062
113,0,18.676992416381836,0.0,True,critical_force,5.0,1.0,958.1945190429688
114,0,23.433879852294922,0.0,True,critical_force,5.0,1.0,966.222900390625
115,0,19.51483154296875,0.0,True,critical_force,5.0,1.0,974.2335205078125
116,0,20.503307342529297,0.0,True,critical_force,5.0,1.0,982.2521362304688
116,1,6.612646102905273,0.0,False,optimal_grip,6.612646102905273,0.69,998.2974853515625
117,0,2.3430352210998535,0.0,False,under_grip,4.3430352210998535,0.9,1006.336181640625
118,0,13.333816528320312,0.0,False,optimal_grip,13.333816528320312,0.69,1014.3572998046875
119,0,27.206520080566406,0.0,True,critical_force,5.0,1.0,1022.352294921875
120,0,21.671634674072266,0.0,True,critical_force,5.0,1.0,1030.36865234375
121,0,14.020757675170898,0.0,False,optimal_grip,14.020757675170898,0.69,1038.3961181640625
122,0,22.023170471191406,0.0,True,critical_force,5.0,1.0,1046.424072265625
123,0,17.12323570251465,0.0,True,critical_force,5.0,1.0,1054.4427490234375
124,0,6.729658126831055,0.0,False,optimal_grip,6.729658126831055,0.69,1062.451171875
125,0,16.226985931396484,0.0,True,critical_force,5.0,1.0,1070.4725341796875
126,0,24.877906799316406,0.0,True,critical_force,5.0,1.0,1078.4993896484375
127,0,16.746232986450195,0.0,True,critical_force,5.0,1.0,1086.51904296875
128,0,13.261924743652344,0.0,False,optimal_grip,13.261924743652344,0.69,1094.5316162109375
129,0,28.56250762939453,0.0,True,critical_force,5.0,1.0,1102.5631103515625
130,0,2.4978017807006836,0.0,False,under_grip,4.497801780700684,0.9,1110.589111328125
131,0,5.666098594665527,0.0,False,optimal_grip,5.666098594665527,0.69,1118.6068115234375
132,0,28.256996154785156,0.0,True,critical_force,5.0,1.0,1126.61767578125
133,0,29.280635833740234,0.0,True,critical_force,5.0,1.0,1134.6397705078125
134,0,15.415094375610352,0.0,True,critical_force,5.0,1.0,1142.659912109375
135,0,17.429773330688477,0.0,True,critical_force,5.0,1.0,1150.6842041015625
135,1,3.6790404319763184,0.0,False,under_grip,5.679040431976318,0.89,1166.7191162109375
136,0,20.41211700439453,0.0,True,critical_force,5.0,1.0,1174.738525390625
137,0,3.929246425628662,0.0,False,under_grip,5.929246425628662,0.89,1182.7481689453125
138,0,5.076522350311279,0.0,False,optimal_grip,5.076522350311279,0.78,1190.7772216796875
139,0,2.3269968032836914,0.0,False,under_grip,4.326996803283691,0.89,1198.7965087890625
140,0,3.795571804046631,0.0,False,under_grip,5.795571804046631,0.89,1206.812255859375
141,0,15.204839706420898,0.0,True,critical_force,5.0,0.99,1214.8310546875
142,0,19.521411895751953,0.0,True,critical_force,5.0,1.0,1222.8433837890625
143,0,19.922775268554688,0.0,True,critical_force,5.0,1.0,1230.8583984375
144,0,18.367658615112305,0.0,True,critical_force,5.0,1.0,1238.8729248046875
145,0,13.734268188476562,0.0,False,optimal_grip,13.734268188476562,0.82,1246.900146484375
146,0,3.371366500854492,0.0,False,under_grip,5.371366500854492,0.89,1254.921875
147,0,26.501144409179688,0.0,True,critical_force,5.0,1.0,1262.935302734375
148,0,8.481626510620117,0.0,False,optimal_grip,8.481626510620117,0.82,1270.9639892578125
149,0,24.97861099243164,0.0,True,critical_force,5.0,1.0,1278.9713134765625
150,0,8.640108108520508,0.0,False,optimal_grip,8.640108108520508,0.82,1286.9920654296875
151,0,19.731678009033203,0.0,True,critical_force,5.0,1.0,1295.01123046875
152,0,12.480985641479492,0.0,False,optimal_grip,12.480985641479492,0.82,1303.028564453125
153,0,13.398042678833008,0.0,False,optimal_grip,13.398042678833008,0.82,1311.04443359375
154,0,15.686159133911133,0.0,True,critical_force,5.0,0.89,1319.0616455078125
154,1,25.246898651123047,0.0,True,critical_force,5.0,0.93,1335.1246337890625
155,0,25.528541564941406,0.0,True,critical_force,5.0,0.93,1343.140380859375
156,0,9.898099899291992,0.0,False,optimal_grip,9.898099899291992,0.99,1351.1497802734375
157,0,7.04020881652832,0.0,False,optimal_grip,7.04020881652832,0.99,1359.1727294921875
158,0,8.366120338439941,0.0,False,optimal_grip,8.366120338439941,0.99,1367.182861328125
159,0,12.161836624145508,0.0,False,optimal_grip,12.161836624145508,0.99,1375.2030029296875
160,0,28.87640380859375,0.0,True,critical_force,5.0,0.93,1383.214599609375
161,0,21.790573120117188,0.0,True,critical_force,5.0,0.93,1391.234130859375
162,0,26.138790130615234,0.0,True,critical_force,5.0,0.93,1399.2520751953125
163,0,9.377663612365723,0.0,False,optimal_grip,9.377663612365723,0.99,1407.271484375
164,0,29.561107635498047,0.0,True,critical_force,5.0,0.93,1415.29638671875
165,0,18.71507453918457,0.0,True,critical_force,5.0,0.93,1423.316650390625
166,0,8.699649810791016,0.0,False,optimal_grip,8.699649810791016,0.99,1431.3214111328125
167,0,14.739723205566406,0.0,False,optimal_grip,14.739723205566406,0.98,1439.3538818359375
168,0,20.299049377441406,0.0,True,critical_force,5.0,0.93,1447.370361328125
169,0,5.847644805908203,0.0,False,optimal_grip,5.847644805908203,0.99,1455.39013671875
170,0,12.209274291992188,0.0,False,optimal_grip,12.209274291992188,0.99,1463.401611328125
171,0,14.06505012512207,0.0,False,optimal_grip,14.06505012512207,0.99,1471.4228515625
172,0,15.358428955078125,0.0,True,critical_force,5.0,0.88,1479.4622802734375
173,0,12.37557601928711,0.0,False,optimal_grip,12.37557601928711,0.98,1487.49365234375
173,1,20.22869110107422,0.0,True,critical_force,5.0,0.98,1503.5291748046875
174,0,14.592702865600586,0.0,False,optimal_grip,14.592702865600586,0.95,1511.52978515625
175,0,8.501276969909668,0.0,False,optimal_grip,8.501276969909668,0.98,1519.5491943359375
176,0,8.799772262573242,0.0,False,optimal_grip,8.799772262573242,0.98,1527.5643310546875
177,0,27.37803077697754,0.0,True,critical_force,5.0,0.98,1535.5826416015625
178,0,20.237548828125,0.0,True,critical_force,5.0,0.98,1543.6156005859375
179,0,16.750709533691406,0.0,True,critical_force,5.0,0.97,1551.630859375
180,0,27.75627899169922,0.0,True,critical_force,5.0,0.98,1559.6513671875
181,0,22.906105041503906,0.0,True,critical_force,5.0,0.98,1567.6578369140625
182,0,8.084818840026855,0.0,False,optimal_grip,8.084818840026855,0.98,1575.6846923828125
183,0,4.7986321449279785,0.0,False,under_grip,4.7986321449279785,0.98,1583.6983642578125
184,0,7.864749908447266,0.0,False,optimal_grip,7.864749908447266,0.98,1591.701416015625
185,0,20.58535385131836,0.0,True,critical_force,5.0,0.98,1599.718994140625
186,0,3.3046326637268066,0.0,False,under_grip,3.3046326637268066,0.53,1607.7493896484375
187,0,3.193765640258789,0.0,False,under_grip,3.193765640258789,0.53,1615.7716064453125
188,0,6.303873062133789,0.0,False,optimal_grip,6.303873062133789,0.98,1623.7908935546875
189,0,26.799541473388672,0.0,True,critical_force,5.0,0.98,1631.7999267578125
190,0,2.0708160400390625,0.0,False,under_grip,2.0708160400390625,0.53,1639.82421875
191,0,15.647729873657227,0.0,True,critical_force,5.0,0.95,1647.8358154296875
192,0,7.518287658691406,0.0,False,optimal_grip,7.518287658691406,0.89,1655.85595703125
192,1,16.300519943237305,0.0,True,critical_force,5.0,0.89,1671.8843994140625
193,0,3.8522820472717285,0.0,False,under_grip,5.8522820472717285,0.85,1679.8929443359375
194,0,22.19837188720703,0.0,True,critical_force,5.0,0.89,1687.9129638671875
195,0,24.404964447021484,0.0,True,critical_force,5.0,0.89,1695.9404296875
196,0,19.74420166015625,0.0,True,critical_force,5.0,0.89,1703.953857421875
197,0,18.70401954650879,0.0,True,critical_force,5.0,0.89,1712.01513671875
198,0,13.619356155395508,0.0,False,optimal_grip,13.619356155395508,0.88,1719.490478515625
199,0,6.649742126464844,0.0,False,optimal_grip,6.649742126464844,0.89,1728.0091552734375
200,0,15.501321792602539,0.0,True,critical_force,5.0,0.89,1736.0250244140625
201,0,17.649259567260742,0.0,True,critical_force,5.0,0.89,1744.050537109375
202,0,4.165680408477783,0.0,False,under_grip,6.165680408477783,0.85,1752.1131591796875
203,0,9.224943161010742,0.0,False,optimal_grip,9.224943161010742,0.89,1760.08984375
204,0,15.766120910644531,0.0,True,critical_force,5.0,0.89,1768.10205078125
205,0,18.673479080200195,0.0,True,critical_force,5.0,0.89,1776.1160888671875
206,0,27.54898452758789,0.0,True,critical_force,5.0,0.89,1784.1307373046875
207,0,7.396188735961914,0.0,False,optimal_grip,7.396188735961914,0.89,1792.1436767578125
208,0,15.747272491455078,0.0,True,critical_force,5.0,0.89,1800.1712646484375
209,0,12.204317092895508,0.0,False,optimal_grip,12.204317092895508,0.89,1808.190673828125
210,0,21.83950424194336,0.0,True,critical_force,5.0,0.89,1816.2083740234375
211,0,19.81346893310547,0.0,True,critical_force,5.0,0.99,1824.2216796875
211,1,13.627433776855469,0.0,False,optimal_grip,13.627433776855469,0.96,1840.2476806640625
212,0,6.4477691650390625,0.0,False,optimal_grip,6.4477691650390625,0.94,1848.27587890625
213,0,19.996337890625,0.0,True,critical_force,5.0,0.99,1856.29052734375
214,0,6.30387020111084,0.0,False,optimal_grip,6.30387020111084,0.94,1864.3223876953125
215,0,17.061506271362305,0.0,True,critical_force,5.0,0.99,1872.3424072265625
216,0,22.88275146484375,0.0,True,critical_force,5.0,0.99,1880.3795166015625
217,0,22.247177124023438,0.0,True,critical_force,5.0,0.99,1888.3990478515625
218,0,17.92867088317871,0.0,True,critical_force,5.0,0.99,1896.432861328125
219,0,22.370426177978516,0.0,True,critical_force,5.0,0.99,1904.4398193359375
220,0,18.688302993774414,0.0,True,critical_force,5.0,0.99,1912.463134765625
221,0,28.17694091796875,0.0,True,critical_force,5.0,0.99,1920.4808349609375
222,0,23.981597900390625,0.0,True,critical_force,5.0,0.99,1928.5172119140625
223,0,15.769783020019531,0.0,True,critical_force,5.0,0.98,1936.5330810546875
224,0,12.074527740478516,0.0,False,optimal_grip,12.074527740478516,0.96,1944.5560302734375
225,0,18.074533462524414,0.0,True,critical_force,5.0,0.99,1952.55810546875
226,0,17.52220344543457,0.0,True,critical_force,5.0,0.99,1960.5721435546875
227,0,17.879777908325195,0.0,True,critical_force,5.0,0.99,1968.5963134765625
228,0,14.634239196777344,0.0,False,optimal_grip,14.634239196777344,0.92,1976.6221923828125
229,0,28.638248443603516,0.0,True,critical_force,5.0,0.99,1984.6553955078125
230,0,12.834375381469727,0.0,False,optimal_grip,12.834375381469727,0.98,1992.6710205078125
230,1,21.089588165283203,0.0,True,critical_force,5.0,0.93,2008.711181640625
231,0,8.282980918884277,0.0,False,optimal_grip,8.282980918884277,0.98,2016.7347412109375
232,0,26.654991149902344,0.0,True,critical_force,5.0,0.93,2024.755615234375
233,0,24.815624237060547,0.0,True,critical_force,5.0,0.93,2032.7734375
234,0,25.159408569335938,0.0,True,critical_force,5.0,0.93,2040.802978515625
235,0,7.516757965087891,0.0,False,optimal_grip,7.516757965087891,0.98,2048.812255859375
236,0,26.130779266357422,0.0,True,critical_force,5.0,0.93,2056.8505859375
237,0,13.793373107910156,0.0,False,optimal_grip,13.793373107910156,0.98,2064.86767578125
238,0,4.134160995483398,0.0,False,under_grip,6.134160995483398,0.58,2072.896240234375
239,0,19.6661376953125,0.0,True,critical_force,5.0,0.93,2080.901123046875
240,0,21.07168197631836,0.0,True,critical_force,5.0,0.93,2088.91455078125
241,0,12.676565170288086,0.0,False,optimal_grip,12.676565170288086,0.98,2096.932373046875
242,0,24.55941390991211,0.0,True,critical_force,5.0,0.93,2104.9501953125
243,0,15.953676223754883,0.0,True,critical_force,5.0,0.92,2112.9697265625
244,0,9.062079429626465,0.0,False,optimal_grip,9.062079429626465,0.98,2120.993408203125
245,0,28.002208709716797,0.0,True,critical_force,5.0,0.93,2129.01220703125
246,0,24.888290405273438,0.0,True,critical_force,5.0,0.93,2137.0341796875
247,0,15.092491149902344,0.0,True,critical_force,5.0,0.86,2145.05419921875
248,0,13.10848617553711,0.0,False,optimal_grip,13.10848617553711,0.98,2153.060302734375
249,0,29.891826629638672,0.0,True,critical_force,5.0,1.0,2161.0986328125
249,1,20.569805145263672,0.0,True,critical_force,5.0,1.0,2177.133544921875
250,0,29.348953247070312,0.0,True,critical_force,5.0,1.0,2185.15869140625
251,0,27.22402572631836,0.0,True,critical_force,5.0,1.0,2193.189208984375
252,0,23.074234008789062,0.0,True,critical_force,5.0,1.0,2201.21044921875
253,0,13.192319869995117,0.0,False,optimal_grip,13.192319869995117,0.96,2209.215576171875
254,0,27.004711151123047,0.0,True,critical_force,5.0,1.0,2217.232177734375
255,0,29.800537109375,0.0,True,critical_force,5.0,1.0,2225.241943359375
256,0,4.379573822021484,0.0,False,under_grip,6.379573822021484,0.67,2233.271484375
257,0,17.8748722076416,0.0,True,critical_force,5.0,1.0,2241.276611328125
258,0,24.966819763183594,0.0,True,critical_force,5.0,1.0,2249.319091796875
259,0,25.325958251953125,0.0,True,critical_force,5.0,1.0,2257.330078125
260,0,9.668140411376953,0.0,False,optimal_grip,9.668140411376953,0.96,2265.35107421875
261,0,4.691199779510498,0.0,False,under_grip,6.691199779510498,0.53,2273.36279296875
262,0,21.967960357666016,0.0,True,critical_force,5.0,1.0,2281.39697265625
263,0,10.940877914428711,0.0,False,optimal_grip,10.940877914428711,0.96,2289.399169921875
264,0,24.162391662597656,0.0,True,critical_force,5.0,1.0,2297.421875
265,0,5.428286075592041,0.0,False,optimal_grip,5.428286075592041,0.93,2304.9619140625
266,0,27.123577117919922,0.0,True,critical_force,5.0,1.0,2313.5185546875
267,0,20.332801818847656,0.0,True,critical_force,5.0,1.0,2321.531982421875
268,0,11.464797973632812,0.0,False,optimal_grip,11.464797973632812,0.96,2329.56884765625
268,1,27.568214416503906,0.0,True,critical_force,5.0,0.99,2345.6025390625
269,0,23.09265899658203,0.0,True,critical_force,5.0,0.99,2353.6396484375
270,0,3.666379928588867,0.0,False,under_grip,5.666379928588867,0.81,2361.652587890625
271,0,27.0583438873291,0.0,True,critical_force,5.0,0.99,2369.68017578125
272,0,5.493714809417725,0.0,False,optimal_grip,5.493714809417725,0.73,2377.6904296875
273,0,2.648693084716797,0.0,False,under_grip,4.648693084716797,0.81,2385.721923828125
274,0,11.876667022705078,0.0,False,optimal_grip,11.876667022705078,0.96,2393.730712890625
275,0,15.665178298950195,0.0,True,critical_force,5.0,0.99,2401.737060546875
276,0,4.817300796508789,0.0,False,under_grip,6.817300796508789,0.73,2409.76025390625
277,0,11.052295684814453,0.0,False,optimal_grip,11.052295684814453,0.96,2417.7890625
278,0,4.182252883911133,0.0,False,under_grip,6.182252883911133,0.81,2425.804443359375
279,0,22.943939208984375,0.0,True,critical_force,5.0,0.99,2433.81787109375
280,0,8.718344688415527,0.0,False,optimal_grip,8.718344688415527,0.96,2441.836669921875
281,0,19.12897300720215,0.0,True,critical_force,5.0,0.99,2449.86962890625
282,0,16.786779403686523,0.0,True,critical_force,5.0,0.99,2457.876220703125
283,0,15.672340393066406,0.0,True,critical_force,5.0,0.99,2465.908203125
284,0,5.407711505889893,0.0,False,optimal_grip,5.407711505889893,0.72,2473.927001953125
285,0,16.79734230041504,0.0,True,critical_force,5.0,0.99,2481.930419921875
286,0,5.2050933837890625,0.0,False,optimal_grip,5.2050933837890625,0.67,2489.464599609375
287,0,17.280900955200195,0.0,True,critical_force,5.0,1.0,2497.95166015625
287,1,13.267669677734375,0.0,False,optimal_grip,13.267669677734375,0.94,2513.998046875
288,0,16.557994842529297,0.0,True,critical_force,5.0,1.0,2522.013916015625
289,0,15.448673248291016,0.0,True,critical_force,5.0,1.0,2530.041015625
290,0,11.09731674194336,0.0,False,optimal_grip,11.09731674194336,0.96,2538.057861328125
291,0,20.378639221191406,0.0,True,critical_force,5.0,1.0,2546.093017578125
292,0,23.697784423828125,0.0,True,critical_force,5.0,1.0,2554.12353515625
293,0,3.9631991386413574,0.0,False,under_grip,5.963199138641357,0.88,2562.137939453125
294,0,7.650903701782227,0.0,False,optimal_grip,7.650903701782227,0.97,2570.1611328125
295,0,20.73636245727539,0.0,True,critical_force,5.0,1.0,2578.184326171875
296,0,11.665435791015625,0.0,False,optimal_grip,11.665435791015625,0.95,2586.24169921875
297,0,10.756143569946289,0.0,False,optimal_grip,10.756143569946289,0.96,2594.227783203125
298,0,21.694108963012695,0.0,True,critical_force,5.0,1.0,2602.234619140625
299,0,9.85330581665039,0.0,False,optimal_grip,9.85330581665039,0.97,2610.2548828125
300,0,15.235504150390625,0.0,True,critical_force,5.0,1.0,2618.272216796875
301,0,3.2176146507263184,0.0,False,under_grip,5.217614650726318,0.88,2626.300537109375
302,0,7.3000078201293945,0.0,False,optimal_grip,7.3000078201293945,0.97,2634.33154296875
303,0,9.265134811401367,0.0,False,optimal_grip,9.265134811401367,0.97,2642.35302734375
304,0,4.537441253662109,0.0,False,under_grip,6.537441253662109,0.85,2650.37841796875
305,0,27.737586975097656,0.0,True,critical_force,5.0,1.0,2658.388916015625
306,0,20.13768768310547,0.0,True,critical_force,5.0,0.95,2666.40283203125
306,1,19.391088485717773,0.0,True,critical_force,5.0,0.95,2682.441650390625
307,0,12.738588333129883,0.0,False,optimal_grip,12.738588333129883,0.87,2690.46728515625
308,0,11.150150299072266,0.0,False,optimal_grip,11.150150299072266,0.87,2698.490234375
309,0,13.286624908447266,0.0,False,optimal_grip,13.286624908447266,0.87,2706.525634765625
310,0,16.565221786499023,0.0,True,critical_force,5.0,0.93,2714.526123046875
311,0,18.983083724975586,0.0,True,critical_force,5.0,0.95,2722.541015625
312,0,8.820392608642578,0.0,False,optimal_grip,8.820392608642578,0.87,2730.568115234375
313,0,2.273784637451172,0.0,False,under_grip,4.273784637451172,0.95,2738.5927734375
314,0,13.370948791503906,0.0,False,optimal_grip,13.370948791503906,0.87,2746.609130859375
315,0,16.76041603088379,0.0,True,critical_force,5.0,0.94,2754.623046875
316,0,21.856433868408203,0.0,True,critical_force,5.0,0.95,2762.63037109375
317,0,11.35334587097168,0.0,False,optimal_grip,11.35334587097168,0.87,2770.654541015625
