episode,step,current_force,accumulated_force,is_crushed,predicted_category,recommended_force,confidence,timestamp
4,12,8.575321197509766,0.0,False,optimal_grip,9.575321197509766,0.0,35.62123107910156
4,13,8.575321197509766,0.0,False,optimal_grip,9.575321197509766,0.0,36.12196731567383
4,14,8.575321197509766,0.0,False,optimal_grip,9.575321197509766,0.0,36.62956237792969
4,15,8.575321197509766,0.0,False,optimal_grip,9.575321197509766,0.0,37.13445281982422
5,0,8.575321197509766,0.0,False,optimal_grip,9.575321197509766,0.0,37.636444091796875
5,1,0.0,0.0,False,under_grip,1.0,0.0,38.137752532958984
5,2,0.0,0.0,False,under_grip,1.0,0.0,38.63853073120117
5,3,0.0,0.0,False,under_grip,1.0,0.0,39.13954162597656
5,4,0.0,0.0,False,under_grip,1.0,0.0,39.6429557800293
5,5,0.0,0.0,False,under_grip,1.0,0.0,40.151268005371094
5,6,0.0,0.0,False,under_grip,1.0,0.0,40.65251541137695
5,7,0.0,0.0,False,under_grip,1.0,0.0,41.155357360839844
5,8,0.0,0.0,False,under_grip,2.0,1.0,41.656166076660156
5,9,0.0,0.0,False,under_grip,2.0,1.0,55.665557861328125
5,10,0.0,0.0,False,under_grip,2.0,1.0,56.169071197509766
5,11,0.0,0.0,False,under_grip,2.0,1.0,56.67232894897461
5,12,0.0,0.0,False,under_grip,2.0,1.0,57.17799377441406
5,13,0.0,0.0,False,under_grip,2.0,1.0,57.68039321899414
5,14,0.0,0.0,False,under_grip,2.0,1.0,58.18143081665039
5,15,0.0,0.0,False,under_grip,2.0,1.0,58.682289123535156
5,16,0.0,0.0,False,under_grip,2.0,1.0,59.18285369873047
5,17,22.4774112701416,0.0,True,critical_force,5.0,0.58,59.68326187133789
6,0,0.0,0.0,False,under_grip,2.0,1.0,64.15926361083984
6,1,0.0,0.0,False,under_grip,2.0,1.0,64.66011047363281
6,2,0.0,0.0,False,under_grip,2.0,1.0,65.16153717041016
6,3,0.0,0.0,False,under_grip,2.0,1.0,65.66539764404297
6,4,0.0,0.0,False,under_grip,2.0,1.0,66.16561889648438
6,5,0.0,0.0,False,under_grip,2.0,1.0,66.66942596435547
6,6,0.0,0.0,False,under_grip,2.0,1.0,67.16973114013672
6,7,20.574905395507812,0.0,True,critical_force,5.0,0.58,67.66997528076172
7,0,0.0,0.0,False,under_grip,2.0,1.0,72.17652130126953
7,1,0.0,0.0,False,under_grip,2.0,1.0,72.6771469116211
7,2,0.0,0.0,False,under_grip,2.0,1.0,73.17949676513672
7,3,0.0,0.0,False,under_grip,2.0,1.0,88.21742248535156
7,4,0.0,0.0,False,under_grip,2.0,1.0,88.72277069091797
7,5,0.0,0.0,False,under_grip,2.0,1.0,89.22904968261719
7,6,0.0,0.0,False,under_grip,2.0,1.0,89.7339859008789
7,7,0.0,0.0,False,under_grip,2.0,1.0,90.23465728759766
7,8,0.0,0.0,False,under_grip,2.0,1.0,90.73602294921875
7,9,0.0,0.0,False,under_grip,2.0,1.0,91.23654174804688
7,10,23.138683319091797,0.0,True,critical_force,5.0,0.84,91.73759460449219
8,0,0.0,0.0,False,under_grip,2.0,1.0,96.24667358398438
8,1,0.0,0.0,False,under_grip,2.0,1.0,96.74931335449219
8,2,0.0,0.0,False,under_grip,2.0,1.0,97.25044250488281
8,3,0.0,0.0,False,under_grip,2.0,1.0,97.75236511230469
8,4,0.0,0.0,False,under_grip,2.0,1.0,98.25445556640625
8,5,0.0,0.0,False,under_grip,2.0,1.0,98.75727844238281
8,6,0.0,0.0,False,under_grip,2.0,1.0,99.25939178466797
8,7,21.209278106689453,0.0,True,critical_force,5.0,0.84,99.76277160644531
9,0,0.0,0.0,False,under_grip,2.0,1.0,104.26490020751953
9,1,0.0,0.0,False,under_grip,2.0,1.0,104.77247619628906
9,2,0.0,0.0,False,under_grip,2.0,1.0,105.27283477783203
9,3,0.0,0.0,False,under_grip,2.0,1.0,105.7749252319336
